term_desc,Year,Emplid,academic_organization_desc,subject,Catalog_Nbr,course_id,class_nbr,ssr_component,Primary_Component_Ind,Enrollment_Capacity,Total_Over_Capacity,Instruction_Mode_Desc,Instructor_Role
Winter,2021,0,Dept of Biological Sciences,BCEM,393,102715,10121,LAB,N,20,1,Web-Based Instruction,
Fall,2020,0,Dept of Math & Stats,MATH,265,162782,72143,LAB,N,60,1,Web-Based Instruction,
Winter,2022,10145227,Dept of Biological Sciences,CMMB,530B,106018,16598,LAB,Y,1,1,Senior Project,PI
Winter,2019,30041328,Dept of Computer Science,CPSC,449,161195,11338,TUT,N,28,0.464285714,In Person,TA
Winter,2018,0,Dept of Chemistry,CHEM,351,104832,11679,TUT,N,35,0.971428571,In Person,
Winter,2018,10062161,Dept of Math & Stats,STAT,213,139100,10053,LEC,Y,120,1,In Person,PI
Fall,2021,4238070,Department of Geoscience,GLGY,601,122334,72276,LAB,N,6,0.833333333,In Person,PI
Winter,2022,0,Dept of Physics & Astronomy,PHYS,259,132717,10553,LAB,N,100,0.75,In Person,
Fall,2021,0,Dept of Chemistry,CHEM,351,104832,70217,TUT,N,32,0.84375,Blended Learning,
Fall,2021,0,Dept of Chemistry,CHEM,373,104846,72836,LAB,N,15,0.066666667,Independent Study,
Winter,2018,0,Dept of Biological Sciences,BIOL,315,103215,15722,LAB,N,24,1,In Person,
Fall,2018,0,Dept of Chemistry,CHEM,203,104794,71245,LAB,N,20,1,In Person,
Fall,2021,0,Dept of Chemistry,CHEM,373,104846,76110,LAB,N,20,1,Web-Based Instruction,
Fall,2020,30074225,Dept of Computer Science,CPSC,231,107164,70272,TUT,N,28,0.857142857,Web-Based Instruction,TA
Winter,2021,0,Dept of Biological Sciences,BIOL,451,103241,12112,TUT,N,18,1,Web-Based Instruction,
Winter,2020,30075801,Dept of Computer Science,DATA,211,163976,24346,LAB,N,31,1,In Person,TA
Winter,2019,4107195,Department of Geoscience,GLGY,510B,150233,16332,LAB,Y,1,1,Independent Study,PI
Fall,2017,4187001,Dept of Computer Science,CPSC,502.02A,161041,71383,LEC,Y,5,0.2,In Person,PI
Fall,2021,0,Dept of Physics & Astronomy,PHYS,227,160444,72065,LAB,N,24,0.875,Web-Based Instruction,
Fall,2020,4257113,Dept of Math & Stats,ACSC,600A,164510,75165,SEM,Y,5,0.2,Web-Based Instruction,PI
Fall,2020,0,Dept of Chemistry,CHEM,201,104793,71215,TUT,N,120,0.983333333,Web-Based Instruction,
Winter,2019,2001700,Dept of Computer Science,CPSC,502.06B,160861,11180,LEC,Y,5,0.4,In Person,PI
Fall,2018,0,Dept of Chemistry,CHEM,201,104793,71244,LAB,N,20,1,In Person,
Winter,2020,4125465,Dept of Biological Sciences,BIOL,453,161878,21467,LEC,Y,94,1,In Person,PI
Winter,2021,30022402,Dept of Computer Science,CPSC,319,161617,16856,TUT,N,22,1.136363636,Web-Based Instruction,TA
Winter,2019,10081994,Dept of Physics & Astronomy,PHYS,507,132782,15442,LEC,Y,20,0.45,In Person,PI
Fall,2021,0,Dept of Biological Sciences,PLBI,403,162802,72005,LAB,N,18,0.833333333,In Person,
Fall,2019,10031885,Dept of Biological Sciences,CMMB,528A,150499,76961,LAB,Y,1,1,Independent Study,PI
Winter,2020,10001592,Dept of Physics & Astronomy,PHYS,619,132838,24228,LEC,Y,20,0.25,In Person,PI
Fall,2019,30047514,Dept of Computer Science,CPSC,471,107234,70387,TUT,N,25,1.08,In Person,TA
Winter,2020,0,Dept of Biological Sciences,BIOL,313,103213,21095,LAB,N,20,0.95,In Person,
Winter,2019,0,Dept of Chemistry,CHEM,203,104794,11252,LAB,N,20,1,In Person,
Spring,2022,0,Dept of Computer Science,CPSC,413,107216,1321,TUT,N,25,0.44,In Person,
Winter,2018,0,Dept of Chemistry,CHEM,402.01,163269,14172,LAB,Y,25,0.44,Directed Research,
Fall,2019,0,Dept of Chemistry,CHEM,203,104794,71135,LAB,N,20,0.95,In Person,
Fall,2019,0,Dept of Chemistry,CHEM,209,104797,71086,LAB,N,20,0.9,In Person,
Winter,2018,280926,Dept of Physics & Astronomy,MDPH,625,126598,10665,LEC,Y,7,0.571428571,In Person,PI
Fall,2019,0,Dept of Chemistry,CHEM,311,104817,70258,LAB,N,23,1,In Person,
Winter,2021,0,Dept of Physics & Astronomy,PHYS,223,132698,10556,LAB,N,24,0.916666667,Web-Based Instruction,
Fall,2017,0,Dept of Chemistry,CHEM,209,104797,71132,LAB,N,20,0.95,In Person,
Fall,2017,0,Dept of Chemistry,CHEM,201,104793,71279,LAB,N,20,0.95,In Person,
Winter,2018,0,Dept of Physics & Astronomy,PHYS,259,132717,10774,LAB,N,24,1,In Person,
Winter,2020,30103480,Dept of Computer Science,CPSC,413,107216,20474,TUT,N,25,0.84,In Person,TA
Fall,2021,10182227,Department of Geoscience,GLGY,403,162985,73092,LEC,Y,28,0.892857143,In Person,PI
Winter,2021,4045588,Dept of Physics & Astronomy,ASPH,307,162632,14210,LEC,Y,32,1,Web-Based Instruction,PI
Winter,2022,10002904,Faculty of Science,NEUR,507,161166,16922,LAB,Y,1,1,Independent Study,PI
Fall,2021,0,Dept of Biological Sciences,MRSC,525,128813,70536,LEC,Y,1,1,In Person,
Winter,2018,0,Dept of Computer Science,CPSC,503.03,162556,12603,LAB,N,5,0.2,In Person,
Fall,2017,10028494,Department of Geoscience,GLGY,510A,150511,77355,LAB,Y,1,1,Independent Study,PI
Winter,2018,334283,Dept of Computer Science,CPSC,589,107296,13088,TUT,N,21,0.80952381,In Person,TA
Fall,2021,0,Dept of Computer Science,CPSC,449,161195,71664,TUT,N,25,1,In Person,
Fall,2019,999773,Dept of Chemistry,CHEM,201,104793,70242,LEC,Y,222,0.927927928,In Person,PI
Fall,2018,10177299,Department of Geoscience,GLGY,571,122308,72098,LAB,N,16,0.875,In Person,PI
Winter,2019,10177616,Department of Geoscience,GLGY,202,162255,12030,LAB,N,16,1,In Person,AL
Spring,2021,0,Dept of Math & Stats,STAT,213,139100,30332,LAB,N,30,0.833333333,Web-Based Instruction,
Winter,2019,10098700,Dept of Computer Science,CPSC,313,107194,10362,TUT,N,28,0.892857143,In Person,TA
Fall,2019,4060445,Dept of Chemistry,CHEM,351,104832,70303,TUT,N,35,0.714285714,In Person,PI
Fall,2019,0,Dept of Biological Sciences,BCEM,443,102725,75796,TUT,N,18,0.888888889,In Person,
Spring,2021,0,Dept of Physics & Astronomy,PHYS,221,132696,30137,LAB,N,6,0.833333333,Web-Based Instruction,
Winter,2018,30021387,Dept of Computer Science,CPSC,219,160417,10871,TUT,N,24,0.875,In Person,TA
Summer,2020,0,Dept of Biological Sciences,BIOL,243,161577,50186,LAB,N,24,0.916666667,Web-Based Instruction,
Fall,2017,0,Dept of Biological Sciences,BIOL,241,161654,71990,LAB,N,24,1,In Person,
Fall,2017,4204905,Dept of Math & Stats,STAT,213,139100,70055,LEC,Y,120,0.966666667,In Person,PI
Winter,2020,10097331,Dept of Chemistry,CHEM,201,104793,19496,LEC,Y,220,0.995454545,In Person,PI
Winter,2020,4093065,Dept of Biological Sciences,BIOL,530B,163276,23142,LAB,Y,10,0.6,Senior Project,PI
Winter,2021,0,Dept of Biological Sciences,BCEM,341,102708,12586,LAB,N,20,1,Web-Based Instruction,
Spring,2018,30045813,Dept of Math & Stats,STAT,321,162789,30418,TUT,N,30,0.8,In Person,PI
Fall,2019,4278899,Dept of Physics & Astronomy,PHYS,323,132729,70754,LEC,Y,154,0.941558442,In Person,PI
Winter,2018,0,Dept of Chemistry,CHEM,353,104833,10260,TUT,N,35,1,In Person,
Fall,2018,0,Dept of Chemistry,CHEM,201,104793,71225,LAB,N,20,1,In Person,
Fall,2020,10080027,Dept of Computer Science,CPSC,584,161624,75909,TUT,N,12,0.833333333,Blended Learning,TA
Fall,2020,10029394,Dept of Math & Stats,MATH,275,162784,72147,LEC,Y,230,0.965217391,Web-Based Instruction,PI
Fall,2017,30004746,Dept of Math & Stats,STAT,213,139100,70089,LAB,N,30,0.933333333,In Person,PI
Winter,2021,0,Dept of Chemistry,CHEM,209,104797,16816,TUT,N,30,1,Web-Based Instruction,
Winter,2020,10167991,Department of Geoscience,GLGY,343,162795,20865,LAB,N,18,0.944444444,In Person,PI
Winter,2021,30060990,Dept of Biological Sciences,BIOL,607,150034,16950,LEC,Y,3,0.666666667,Web-Based Instruction,PI
Fall,2018,10043347,Dept of Computer Science,CPSC,453,107229,70434,TUT,N,23,1,In Person,TA
Fall,2019,0,Dept of Physics & Astronomy,PHYS,397,160471,71530,TUT,N,18,0.833333333,In Person,
Fall,2021,0,Dept of Physics & Astronomy,PHYS,365,162994,72220,LAB,N,24,0.916666667,In Person,
Fall,2018,0,Dept of Biological Sciences,BIOL,315,103215,71308,LAB,N,24,0.833333333,In Person,
Fall,2021,0,Dept of Chemistry,CHEM,559,104927,72638,TUT,N,20,0.9,In Person,
Winter,2019,4063046,Dept of Biological Sciences,CMMB,561,106024,10340,LEC,Y,27,0.703703704,In Person,AL
Winter,2018,10177265,Dept of Biological Sciences,ECOL,501,108951,10383,LAB,Y,20,0.85,In Person,AL
Fall,2020,0,Dept of Biological Sciences,CMMB,403,105370,70256,TUT,N,21,1,Blended Learning,
Fall,2019,0,Dept of Biological Sciences,MRSC,515,128812,70699,LEC,Y,3,0.666666667,In Person,
Fall,2021,10181315,Dept of Biological Sciences,ZOOL,567,140001,76180,LEC,Y,96,0.979166667,Blended Learning,PI
Winter,2018,10113043,Dept of Physics & Astronomy,MDPH,721B,160822,12424,LAB,Y,5,0.2,In Person,PI
Winter,2021,10001705,Dept of Biological Sciences,ECOL,507,150094,15727,LAB,Y,1,3,In Person,PI
Winter,2022,328189,Department of Geoscience,GLGY,202,162255,11549,LAB,N,21,1,In Person,PI
Fall,2017,0,Dept of Biological Sciences,BIOL,311,103211,70204,LAB,N,25,0.96,In Person,
Winter,2021,10180622,Dept of Physics & Astronomy,PHYS,355,164373,15428,LAB,N,24,0.25,Web-Based Instruction,PI
Winter,2018,10158208,Dept of Math & Stats,STAT,217,139102,10076,LAB,N,29,1,In Person,PI
Fall,2021,0,Dept of Biological Sciences,BIOL,241,161654,71385,LAB,N,26,1,Web-Based Instruction,
Fall,2019,4049630,Dept of Biological Sciences,CMMB,421,105373,70947,LEC,Y,55,0.8,In Person,PI
Spring,2019,10155102,Dept of Math & Stats,ACSC,325,100089,30102,LEC,Y,40,0.75,In Person,PI
Fall,2018,4065122,Dept of Math & Stats,DATA,602,164198,76537,LEC,Y,40,0.575,In Person,PI
Winter,2019,4195535,Dept of Biological Sciences,BIOL,331,103218,10220,LEC,Y,400,1.01,In Person,AL
Fall,2020,0,Dept of Biological Sciences,PLBI,403,162802,72246,LAB,N,20,0.9,Web-Based Instruction,
Winter,2022,0,Dept of Chemistry,CHEM,471,104887,11971,LAB,N,10,1,In Person,
Winter,2021,927468,Dept of Computer Science,CPSC,399,163309,15728,LEC,Y,25,0.32,Web-Based Instruction,PI
Winter,2019,10141209,Department of Geoscience,GLGY,703,122407,10599,LAB,Y,1,1,Independent Study,PI
Fall,2018,0,Dept of Biological Sciences,BIOL,241,161654,71793,LAB,N,24,0.958333333,In Person,
Winter,2019,30034717,Dept of Computer Science,SENG,513,136351,13138,LAB,N,33,1.03030303,In Person,TA
Winter,2019,0,Dept of Physics & Astronomy,PHYS,259,132717,10781,LAB,N,24,0.875,In Person,
Fall,2019,10000379,Dept of Biological Sciences,BIOL,607,150034,76858,LAB,Y,1,1,Independent Study,PI
Fall,2019,4179965,Dept of Chemistry,CHEM,431,164365,75636,LEC,Y,120,0.65,In Person,PI
Fall,2020,0,Dept of Physics & Astronomy,PHYS,211,132690,71416,LAB,N,16,1,Web-Based Instruction,
Winter,2019,0,Dept of Math & Stats,MATH,415,163992,15749,TUT,N,30,0.966666667,In Person,
Winter,2019,10127819,Dept of Computer Science,DATA,201,163972,15334,LAB,N,30,1,In Person,TA
Winter,2019,0,Dept of Chemistry,CHEM,353,104833,10277,LAB,N,20,0.95,In Person,
Winter,2021,0,Dept of Math & Stats,MATH,249,125996,10016,LAB,N,65,0.969230769,Web-Based Instruction,
Fall,2020,307265,Dept of Physics & Astronomy,PHYS,365,162994,72475,LEC,Y,312,0.987179487,Web-Based Instruction,PI
Winter,2019,0,Dept of Math & Stats,STAT,323,161983,11871,TUT,N,26,0.807692308,In Person,
Fall,2017,10177401,Dept of Math & Stats,STAT,213,139100,70107,LAB,N,30,0.933333333,In Person,PI
Spring,2019,0,Dept of Biological Sciences,MRSC,502,150312,31477,LEC,Y,4,1,In Person,
Winter,2021,0,Dept of Biological Sciences,BIOL,243,161577,11415,LAB,N,24,1,Web-Based Instruction,
Winter,2022,0,Dept of Biological Sciences,BIOL,401,163752,12855,TUT,N,20,1,In Person,
Fall,2020,0,Dept of Chemistry,CHEM,201,104793,70972,LAB,N,20,0.95,Web-Based Instruction,
Winter,2022,10191032,Dept of Physics & Astronomy,PHYS,259,132717,15914,LEC,Y,100,0.56,Blended Learning,PI
Fall,2018,10009882,Department of Geoscience,GLGY,209,122143,70661,LEC,Y,200,0.985,In Person,PI
Fall,2020,10185040,Dept of Math & Stats,MATH,249,125996,70011,LEC,Y,224,0.991071429,Web-Based Instruction,PI
Fall,2019,4220535,Dept of Math & Stats,MATH,375,162787,72672,LEC,Y,200,0.675,In Person,PI
Winter,2022,10028494,Department of Geoscience,GLGY,660,164111,13082,LEC,Y,5,1,In Person,PI
Winter,2020,4187001,Faculty of Science,DATA,501,163978,24725,LAB,N,32,0.4375,In Person,SI
Fall,2017,0,Dept of Chemistry,CHEM,203,104794,76577,LAB,N,35,0.028571429,In Person,
Fall,2019,10141212,Department of Geoscience,GLGY,201,122140,70577,LEC,Y,192,0.859375,In Person,PI
Spring,2019,4092924,Department of Geoscience,GLGY,699,150234,31474,LEC,Y,1,1,In Person,PI
Fall,2021,4165031,Dept of Biological Sciences,CMMB,565,162111,71471,LEC,Y,17,0.235294118,Blended Learning,AL
Winter,2019,4077196,Dept of Physics & Astronomy,PHYS,699,132901,15022,LAB,Y,3,0.333333333,In Person,PI
Fall,2017,4187102,Dept of Computer Science,SENG,607,160731,77031,LEC,Y,12,0.166666667,In Person,PI
Winter,2022,10000379,Dept of Biological Sciences,BIOL,607,150034,16983,LEC,N,1,1,Web-Based Instruction,PI
Winter,2020,10009906,Dept of Biological Sciences,CMMB,530B,106018,23143,LAB,Y,30,0.466666667,Senior Project,AL
Winter,2018,0,Dept of Chemistry,CHEM,353,104833,10239,LAB,N,20,1,In Person,
Fall,2020,0,Dept of Chemistry,CHEM,201,104793,71220,TUT,N,120,0.991666667,Web-Based Instruction,
Fall,2018,0,Dept of Biological Sciences,BIOL,311,103211,70273,LAB,N,25,1,In Person,
Winter,2022,955615,Dept of Computer Science,CPSC,699B,107681,15719,LEC,Y,50,0.98,Web-Based Instruction,PI
Winter,2022,0,Dept of Computer Science,CPSC,329,161618,13746,TUT,N,25,1,In Person,
Winter,2018,4238106,Department of Geoscience,GLGY,703,122407,17165,LAB,Y,1,1,Independent Study,PI
Fall,2019,4060445,Dept of Chemistry,CHEM,351,104832,71168,TUT,N,35,1,In Person,PI
Winter,2021,0,Dept of Physics & Astronomy,PHYS,223,132698,10575,LAB,N,24,0.916666667,Web-Based Instruction,
Fall,2017,4126439,Dept of Computer Science,CPSC,231,107164,71489,LEC,Y,100,0.95,In Person,PI
Winter,2022,0,Dept of Biological Sciences,BCEM,341,102708,15685,LAB,N,20,1,In Person,
Fall,2020,0,Dept of Physics & Astronomy,PHYS,221,132696,71443,LAB,N,8,0.625,Web-Based Instruction,
Fall,2018,4024449,Department of Geoscience,GLGY,201,122140,70641,LEC,Y,195,0.984615385,In Person,AL
Fall,2021,0,Dept of Math & Stats,STAT,213,139100,70050,LAB,N,30,1,Web-Based Instruction,
Fall,2018,0,Dept of Chemistry,CHEM,351,104832,74845,TUT,N,34,0.882352941,In Person,
Winter,2022,10036164,Dept of Computer Science,ISEC,651,165245,16500,LEC,Y,25,0.8,Web-Based Instruction,PI
Fall,2020,0,Dept of Physics & Astronomy,PHYS,375,161910,72444,LAB,N,24,0.666666667,In Person,
Fall,2018,0,Dept of Chemistry,CHEM,209,104797,71202,LAB,N,20,0.9,In Person,
Winter,2022,0,Dept of Physics & Astronomy,PHYS,223,132698,10523,LAB,N,24,1,In Person,
Fall,2018,2001700,Dept of Computer Science,CPSC,503.06,162559,72425,LEC,Y,5,0.8,In Person,PI
Fall,2018,0,Dept of Biological Sciences,CMMB,403,105370,75638,TUT,N,20,1,In Person,
Fall,2021,4049630,Dept of Biological Sciences,BIOL,607,150034,77189,LAB,Y,35,0.028571429,Independent Study,PI
Winter,2018,10146826,Dept of Math & Stats,MATH,249,125996,10029,LAB,N,35,0.914285714,In Person,PI
Fall,2018,4024449,Department of Geoscience,GLGY,201,122140,70657,LAB,N,18,1,In Person,AL
Winter,2020,977418,Dept of Computer Science,CPSC,559,107283,22670,LEC,Y,50,0.66,In Person,PI
Winter,2022,328189,Department of Geoscience,GLGY,202,162255,11483,LEC,Y,137,0.95620438,In Person,PI
Fall,2019,4135759,Dept of Physics & Astronomy,PHYS,375,161910,71843,LEC,Y,58,0.982758621,In Person,PI
Winter,2018,10028494,Department of Geoscience,GLGY,561,122307,11721,LAB,N,18,0.944444444,In Person,PI
Spring,2020,0,Dept of Math & Stats,MATH,375,162787,30255,TUT,N,69,0.971014493,Web-Based Instruction,
Fall,2017,10151804,Dept of Math & Stats,STAT,213,139100,70070,LAB,N,30,1,In Person,PI
Fall,2021,0,Dept of Computer Science,CPSC,217,160416,73360,TUT,N,26,0.923076923,Web-Based Instruction,
Fall,2019,0,Dept of Chemistry,CHEM,351,104832,70284,LAB,N,20,0.95,In Person,
Winter,2021,0,Dept of Chemistry,CHEM,203,104794,10970,LAB,N,20,1,Web-Based Instruction,
Fall,2017,4286742,Department of Geoscience,GLGY,381,122177,70618,LAB,N,20,0.8,In Person,PI
Fall,2021,2002869,Dept of Biological Sciences,ECOL,528A,150503,76311,LAB,Y,1,1,Directed Research,PI
Fall,2018,4211772,Dept of Chemistry,NANS,502A,161669,71572,LAB,Y,20,0.85,Independent Research,AL
Winter,2022,0,Dept of Computer Science,CPSC,441,107225,14093,TUT,N,25,1,In Person,
Fall,2019,4165042,Dept of Computer Science,CPSC,503.06,162559,72221,LEC,Y,5,0.2,In Person,PI
Fall,2019,0,Dept of Physics & Astronomy,PHYS,211,132690,70745,LAB,N,15,1,In Person,
Winter,2018,10144907,Faculty of Science,SCIE,301,161942,12237,TUT,N,23,1,In Person,TA
Fall,2021,10009906,Dept of Biological Sciences,CMMB,461,162934,72179,LEC,Y,115,1,Web-Based Instruction,PI
Winter,2022,4253590,Faculty of Science,ENSC,502B,117776,10803,LEC,Y,45,0.755555556,In Person,SI
Winter,2021,0,Dept of Computer Science,SENG,300,163551,12836,TUT,N,27,1,Web-Based Instruction,
Fall,2020,10140988,Dept of Computer Science,CPSC,217,160416,74249,TUT,N,30,0.833333333,Web-Based Instruction,TA
Spring,2022,4204011,Dept of Computer Science,ISEC,691A,165302,2177,LAB,Y,25,0.44,Practicum,PI
Winter,2021,0,Dept of Chemistry,CHEM,201,104793,11185,TUT,N,120,0.791666667,Web-Based Instruction,
Winter,2021,10188907,Dept of Computer Science,CPSC,583,161196,13421,LEC,Y,50,0.94,Web-Based Instruction,PI
Summer,2021,0,Dept of Computer Science,CPSC,233,107165,50265,TUT,N,24,0.833333333,Web-Based Instruction,
Spring,2019,0,Dept of Chemistry,CHEM,203,104794,30115,LAB,N,20,0.9,In Person,
Spring,2019,0,Dept of Chemistry,CHEM,203,104794,30117,LAB,N,20,1,In Person,
Spring,2019,0,Dept of Biological Sciences,BIOL,607,150034,31440,LAB,Y,1,1,Independent Study,
Winter,2018,10151804,Dept of Math & Stats,STAT,217,139102,11086,TUT,N,89,0.988764045,In Person,PI
Fall,2020,0,Dept of Chemistry,CHEM,351,104832,70191,LAB,N,20,0.95,Web-Based Instruction,
Winter,2019,0,Dept of Math & Stats,STAT,423,139138,15765,TUT,N,35,0.885714286,In Person,
Winter,2020,0,Dept of Chemistry,CHEM,201,104793,19608,LAB,N,20,0.95,In Person,
Fall,2021,4126439,Dept of Computer Science,CPSC,359,162328,71596,LEC,Y,96,0.59375,Blended Learning,PI
Winter,2018,0,Dept of Physics & Astronomy,PHYS,259,132717,14091,LAB,N,24,1,In Person,
Fall,2020,10185040,Dept of Math & Stats,MATH,311,126009,70030,LEC,Y,120,1.008333333,Web-Based Instruction,PI
Winter,2020,10000907,Department of Geoscience,GLGY,333,162794,20861,LAB,N,16,1,In Person,PI
Fall,2017,4131185,Dept of Biological Sciences,BCEM,530A,103091,76775,LAB,Y,15,0.6,In Person,AL
Fall,2018,0,Dept of Chemistry,CHEM,373,104846,70369,LAB,N,16,1,In Person,
Fall,2019,0,Dept of Physics & Astronomy,PHYS,481,160469,71275,LAB,N,40,1.05,In Person,
Fall,2020,0,Faculty of Science,NEUR,506A,162999,77186,LAB,Y,1,1,Web-Based Instruction,
Fall,2021,10188436,University of Calgary - Qatar,STAT,205,162564,72909,LEC,Y,35,0.914285714,In Person,PI
Winter,2018,10028494,Department of Geoscience,GLGY,581,162982,13535,LAB,N,19,1,In Person,PI
Spring,2021,0,Dept of Math & Stats,MATH,211,125983,31192,LAB,N,61,0.262295082,Web-Based Instruction,
Fall,2020,4211772,Dept of Biological Sciences,BCEM,471,102726,70127,LEC,Y,50,0.48,Web-Based Instruction,AL
Fall,2020,0,Dept of Physics & Astronomy,PHYS,365,162994,72490,LAB,N,24,1,Web-Based Instruction,
Fall,2019,0,Faculty of Science,NEUR,500A,161165,72536,LAB,Y,30,0.833333333,Independent Study,
Winter,2021,10177100,Dept of Physics & Astronomy,MDPH,741B,160826,11695,LAB,N,5,0.4,Blended Learning,PI
Fall,2020,0,Dept of Physics & Astronomy,PHYS,211,132690,70627,LAB,N,16,1,Web-Based Instruction,
Winter,2022,4037768,Dept of Physics & Astronomy,PHYS,497,160468,10991,LEC,Y,38,0.789473684,In Person,PI
Winter,2020,10029569,Department of Geoscience,GLGY,510B,150233,25016,LAB,Y,2,1,Independent Study,PI
Spring,2019,0,Dept of Math & Stats,MATH,249,125996,30055,LAB,N,40,0.925,In Person,
Spring,2022,10191481,Dept of Math & Stats,STAT,213,139100,1048,LEC,Y,120,0.541666667,In Person,PI
Fall,2021,10167991,Department of Geoscience,GLGY,201,122140,70666,LAB,N,20,0.9,In Person,PI
Fall,2018,0,Dept of Biological Sciences,BIOL,311,103211,70268,LAB,N,25,1,In Person,
Fall,2017,4286742,Department of Geoscience,GLGY,699,150234,76471,LAB,N,5,1,Field School,PI
Spring,2019,10084611,Dept of Biological Sciences,BIOL,607,150034,31353,LAB,Y,35,0.885714286,Independent Study,PI
Winter,2021,0,Dept of Computer Science,CPSC,502.08B,163311,12862,LAB,N,5,0.4,Web-Based Instruction,
Winter,2022,4241864,Dept of Biological Sciences,PLBI,528B,162805,16037,LAB,Y,1,1,Independent Research,PI
Winter,2019,10036164,Dept of Computer Science,CPSC,625,161625,13950,LEC,Y,12,0.416666667,In Person,PI
Fall,2017,10087362,Dept of Chemistry,CHEM,209,104797,71130,LAB,N,20,0.95,In Person,TA
Winter,2021,4256868,Dept of Biological Sciences,ECOL,603,150096,15726,LEC,Y,35,0.114285714,Web-Based Instruction,PI
Fall,2018,10031885,Dept of Biological Sciences,CMMB,507,150052,76863,LAB,Y,1,1,Independent Study,AL
Fall,2019,10183890,Dept of Physics & Astronomy,PHYS,699,132901,72374,LAB,Y,12,0.083333333,Independent Research,PI
