collectionDate,dataType,compressed,uncompressed
2022-01-16,ssl,2766841009,11562203825
2022-01-16,stderr,3187,20070
2022-01-16,stdout,1296,2256
2022-01-16,syslog,29464328,431074946
2022-01-16,traceroute,334877,1420730
2022-01-16,tunnel,57091605,211293046
2022-01-16,weird,1806554816,6505950268
2022-01-16,x509,3045103888,23899323088
2022-01-17,communication,5375852,31141314
2022-01-17,conn,28621909168,91962277759
2022-01-17,dce_rpc,144319,664849
2022-01-17,dhcp,10838,31811
2022-01-17,dnp3,54524,618899
2022-01-17,dns,2301395857,14536740723
2022-01-17,dpd,3058216,12135328
2022-01-17,files,2707983398,11834547908
2022-01-17,ftp,4617697,43747185
2022-01-17,http,782888802,3195101951
2022-01-17,irc,10818,28427
2022-01-17,kerberos,615493,2417190
2022-01-17,loaded_scripts,10735,103856
2022-01-17,modbus,907657,10209920
2022-01-17,mysql,30893,96336
2022-01-17,notice,2034895,13034311
2022-01-17,packet_filter,657,856
2022-01-17,pe,167654,941418
2022-01-17,radius,964355,3707627
2022-01-17,rdp,51587659,227540301
2022-01-17,reporter,5428,31895
2022-01-17,rfb,9315407,36908760
2022-01-17,sip,147855135,1045668052
2022-01-17,smtp,37342849,278608067
2022-01-17,snmp,23095426,77413248
2022-01-17,socks,72592,275832
2022-01-17,software,5763279,38347773
2022-01-17,ssh,19446842,105267020
2022-01-17,ssl,3404770915,13265996518
2022-01-17,stderr,3187,20071
2022-01-17,stdout,1296,2256
2022-01-17,syslog,27494956,374525409
2022-01-17,traceroute,329514,1386105
2022-01-17,tunnel,53714142,198802857
2022-01-17,weird,2544047445,9391958075
2022-01-17,x509,2935767071,21936353627
2022-01-18,communication,5340490,31085068
2022-01-18,conn,26903150969,85540087918
2022-01-18,dce_rpc,133052,599378
2022-01-18,dhcp,11511,35393
2022-01-18,dnp3,55268,621475
2022-01-18,dns,2430516349,21496704121
2022-01-18,dpd,3485759,13789968
2022-01-18,files,2473377083,10658398116
2022-01-18,ftp,5111325,45434743
2022-01-18,http,788813291,3253401018
2022-01-18,irc,8954,22636
2022-01-18,kerberos,578459,2255098
2022-01-18,loaded_scripts,10734,103856
2022-01-18,modbus,960400,10925226
2022-01-18,mysql,2178466,8389485
2022-01-18,notice,1978419,12748441
2022-01-18,packet_filter,653,856
2022-01-18,pe,214565,1189044
2022-01-18,radius,906862,3563325
2022-01-18,rdp,49909239,220767276
2022-01-18,reporter,4845,26763
2022-01-18,rfb,2295809,9148465
2022-01-18,sip,127320446,871347583
2022-01-18,smtp,12741031,93613695
2022-01-18,snmp,18239257,63063193
2022-01-18,socks,36278,118725
2022-01-18,software,5804629,38228961
2022-01-18,ssh,23267408,127674246
2022-01-18,ssl,3221425639,12441116210
2022-01-18,stderr,3527,21880
2022-01-18,stdout,1404,2444
2022-01-18,syslog,28892715,395187833
2022-01-18,traceroute,356257,1514321
2022-01-18,tunnel,51544594,191417327
2022-01-18,weird,2464267883,9131411989
2022-01-18,x509,2638681165,19556208362
2022-01-19,communication,5303477,31105813
2022-01-19,conn,25355857554,79358200663
2022-01-19,dce_rpc,130769,589024
2022-01-19,dhcp,11227,34924
2022-01-19,dnp3,53983,615187
2022-01-19,dns,2185485628,12556624716
2022-01-19,dpd,3588418,14407242
2022-01-19,files,2322099254,9643596718
2022-01-19,ftp,3716278,33627286
2022-01-19,http,782850104,3186541825
2022-01-19,irc,9488,22788
2022-01-19,kerberos,515992,2027390
2022-01-19,loaded_scripts,10729,103856
2022-01-19,modbus,958581,10895351
2022-01-19,mysql,2450794,9335366
2022-01-19,notice,2013913,12988551
2022-01-19,packet_filter,656,856
2022-01-19,pe,200539,1155879
2022-01-19,radius,933247,3658078
2022-01-19,rdp,51995520,228185501
2022-01-19,reporter,6057,34434
2022-01-19,rfb,15129676,60041438
2022-01-19,sip,144994462,1158396744
2022-01-19,smtp,3332491,21502471
2022-01-19,snmp,27706576,95430600
2022-01-19,socks,76573,297199
2022-01-19,software,5855307,38038783
2022-01-19,ssh,20060902,107818488
2022-01-19,ssl,3087197575,11721459803
2022-01-19,stderr,3189,20072
2022-01-19,stdout,1296,2256
2022-01-19,syslog,25790932,351735619
2022-01-19,traceroute,343818,1461655
2022-01-19,tunnel,50076496,186678532
2022-01-19,weird,2406982734,8885837876
2022-01-19,x509,2483666297,17757045667
2022-01-20,communication,5337794,31113181
2022-01-20,conn,24949774773,77863948644
2022-01-20,dce_rpc,152898,710769
2022-01-20,dhcp,12558,42734
2022-01-20,dnp3,53530,617422
2022-01-20,dns,2173337501,12302415074
2022-01-20,dpd,3425986,13942725
2022-01-20,files,2483019736,10447210638
2022-01-20,ftp,2670864,31045175
2022-01-20,http,819485457,3373422549
2022-01-20,irc,9151,21007
2022-01-20,kerberos,806061,3093358
2022-01-20,loaded_scripts,10729,103856
2022-01-20,modbus,963135,10961485
2022-01-20,mysql,4453,10095
2022-01-20,notice,2068943,13311926
2022-01-20,packet_filter,651,856
2022-01-20,pe,229068,1344360
2022-01-20,radius,851085,3182583
2022-01-20,rdp,56316907,247338887
2022-01-20,reporter,5712,33272
2022-01-20,rfb,5052476,20684744
2022-01-20,sip,115717545,803901394
2022-01-20,smtp,3476606,22970308
2022-01-20,snmp,17220396,58318230
2022-01-20,socks,28876,87958
2022-01-20,software,5866683,38127137
2022-01-20,ssh,20612997,114878494
2022-01-20,ssl,3228074987,12349681788
2022-01-20,stderr,3197,20071
2022-01-20,stdout,1296,2256
2022-01-20,syslog,22786212,304920194
2022-01-20,traceroute,366870,1574202
2022-01-20,tunnel,49409499,184154874
2022-01-20,weird,2466192879,9139770802
2022-01-20,x509,2644278050,19389654480
2022-01-21,communication,5364667,31090202
2022-01-21,conn,22639230784,70468990473
2022-01-21,dce_rpc,184366,942284
2022-01-21,dhcp,4243,19238
2022-01-21,dnp3,55375,631112
2022-01-21,dns,2251104257,16518917633
2022-01-21,dpd,3637034,14856568
2022-01-21,files,2412534069,10088840482
2022-01-21,ftp,2048131,23435650
2022-01-21,http,727104858,3015505982
2022-01-21,irc,8829,20194
2022-01-21,kerberos,669371,2589689
2022-01-21,loaded_scripts,10731,103856
2022-01-21,modbus,973022,11115002
2022-01-21,mysql,1992,10392
2022-01-21,notice,2083281,13397460
2022-01-21,packet_filter,656,856
2022-01-21,pe,287572,1692838
2022-01-21,radius,933628,3793004
2022-01-21,rdp,60470032,265999869
2022-01-21,reporter,5202,33133
2022-01-21,rfb,4105909,16620919
2022-01-21,sip,64033763,472760253
2022-01-21,smtp,3610483,23471560
2022-01-21,snmp,14433450,49985720
2022-01-21,socks,26897,78777
2022-01-21,software,5743200,37220200
2022-01-21,ssh,22022634,122253547
2022-01-21,ssl,2966924046,11379438796
2022-01-21,stderr,3185,20071
2022-01-21,stdout,1296,2256
2022-01-21,syslog,22920323,319780846
2022-01-21,traceroute,333573,1421378
2022-01-21,tunnel,50665680,188629235
2022-01-21,weird,2246044862,8211832675
2022-01-21,x509,2589941304,18393289183
2022-01-22,communication,5341047,31046397
2022-01-22,conn,22818930263,74287802583
2022-01-22,dce_rpc,163638,794773
2022-01-22,dhcp,4324,14029
2022-01-22,dnp3,56413,661838
2022-01-22,dns,1946575662,19961868533
2022-01-22,dpd,4556512,18813895
2022-01-22,files,2597278728,10973233127
2022-01-22,ftp,1809661,20103055
2022-01-22,http,747275982,3192119382
2022-01-22,irc,8992,19856
2022-01-22,kerberos,866969,3356596
2022-01-22,loaded_scripts,10728,103856
2022-01-22,modbus,1002795,11589136
2022-01-22,mysql,7989,39179
2022-01-22,notice,2212152,14315381
2022-01-22,packet_filter,648,856
2022-01-22,pe,178438,1053128
2022-01-22,radius,810521,3189076
2022-01-22,rdp,75010132,328078820
2022-01-22,reporter,11471,165705
2022-01-22,rfb,9696619,39455083
2022-01-22,sip,108117607,823708991
2022-01-22,smtp,3206932,21392946
2022-01-22,snmp,12106794,41398312
2022-01-22,socks,29109,96367
2022-01-22,software,4570453,28924265
2022-01-22,ssh,26922405,163657670
2022-01-22,ssl,2552979699,10635689774
2022-01-22,stderr,4188,25489
2022-01-22,stdout,1620,2820
2022-01-22,syslog,24953115,378271662
2022-01-22,traceroute,317894,1338293
2022-01-22,tunnel,51917062,193476063
2022-01-22,weird,1577897776,5565074070
2022-01-22,x509,2796969619,20506380608
2022-01-23,communication,5384109,31054360
2022-01-23,conn,22060290187,71164510007
2022-01-23,dce_rpc,147206,710278
2022-01-23,dhcp,4805,11169
2022-01-23,dnp3,55807,654965
2022-01-23,dns,1870101817,13090420494
2022-01-23,dpd,4407204,18184971
2022-01-23,files,2393658491,10266112827
2022-01-23,ftp,6038280,48941676
2022-01-23,http,644088653,2713823368
2022-01-23,irc,11674,27908
2022-01-23,kerberos,870465,3389622
2022-01-23,loaded_scripts,10727,103856
2022-01-23,modbus,999388,11519216
2022-01-23,mysql,8536,43603
2022-01-23,notice,2094011,13610239
2022-01-23,packet_filter,654,856
2022-01-23,pe,248268,978208
2022-01-23,radius,707240,2547455
2022-01-23,rdp,69453355,305989652
2022-01-23,reporter,16897,204144
2022-01-23,rfb,6651937,26501435
2022-01-23,sip,114010937,827170520
2022-01-23,smtp,3215648,21022359
2022-01-23,snmp,30507922,102930316
2022-01-23,socks,34936,114920
2022-01-23,software,4651260,29495055
2022-01-23,ssh,23371353,128604712
2022-01-23,ssl,2538118498,10376627019
2022-01-23,stderr,3193,20070
2022-01-23,stdout,1296,2256
2022-01-23,syslog,25390356,364479444
2022-01-23,traceroute,331081,1409207
2022-01-23,tunnel,50515499,188404330
2022-01-23,weird,1635973612,5819785875
2022-01-23,x509,2698140765,19705383940
2022-01-24,communication,5333176,31105300
2022-01-24,conn,25902438557,81583854448
2022-01-24,dce_rpc,133253,605664
2022-01-24,dhcp,3157,9514
2022-01-24,dnp3,54261,621689
2022-01-24,dns,2240513649,12409797039
2022-01-24,dpd,2351515,9585019
2022-01-24,files,2346191952,9632766437
2022-01-24,ftp,4271033,37124975
2022-01-24,http,765246429,3122035260
2022-01-24,irc,9461,21717
2022-01-24,kerberos,490373,1950022
2022-01-24,loaded_scripts,10734,103856
2022-01-24,modbus,705638,7429740
2022-01-24,mysql,10043,40293
2022-01-24,notice,2131308,13834692
2022-01-24,packet_filter,657,856
2022-01-24,pe,315537,1356103
2022-01-24,radius,542301,2395286
2022-01-24,rdp,58168346,254828030
2022-01-24,reporter,5383,32110
2022-01-24,rfb,7677045,30708293
2022-01-24,sip,100348385,702912581
2022-01-24,smtp,3655819,23477344
2022-01-24,snmp,23233337,78652373
2022-01-24,socks,34839,116425
2022-01-24,software,6120927,39444836
2022-01-24,ssh,38487657,193162389
2022-01-24,ssl,3206106854,12149801061
2022-01-24,stderr,3520,21878
2022-01-24,stdout,1404,2444
2022-01-24,syslog,24551029,337079639
2022-01-24,traceroute,348717,1486011
2022-01-24,tunnel,47224789,176364365
2022-01-24,weird,2458001061,9061973763
2022-01-24,x509,2521067522,17724887103
2022-01-25,communication,5328098,31118020
2022-01-25,conn,28928805064,93677033998
2022-01-25,dce_rpc,129183,590810
2022-01-25,dhcp,3310,10096
2022-01-25,dnp3,54159,616674
2022-01-25,dns,2371665785,13328511450
2022-01-25,dpd,2094458,8622157
2022-01-25,files,2315559501,9508434543
2022-01-25,ftp,7624739,75618303
2022-01-25,http,781436679,3173904604
2022-01-25,irc,11348,27377
2022-01-25,kerberos,598876,2331612
2022-01-25,loaded_scripts,10730,103856
2022-01-25,modbus,961395,10927662
2022-01-25,mysql,1204024,4650081
2022-01-25,notice,2032123,13061719
2022-01-25,packet_filter,657,856
2022-01-25,pe,224854,1315503
2022-01-25,radius,527064,2399040
2022-01-25,rdp,51822355,227290912
2022-01-25,reporter,5722,33516
2022-01-25,rfb,6850380,27606739
2022-01-25,sip,117329098,822180927
2022-01-25,smtp,3158631,20138491
2022-01-25,snmp,28090617,96342201
2022-01-25,socks,63176,244712
2022-01-25,software,6073488,39259168
2022-01-25,ssh,42052666,210852141
2022-01-25,ssl,3221021682,12246327953
2022-01-25,stderr,3191,20071
2022-01-25,stdout,1296,2256
2022-01-25,syslog,23747331,321976917
2022-01-25,traceroute,340049,1451463
2022-01-25,tunnel,46565080,174330152
2022-01-25,weird,2568268815,9469966224
2022-01-25,x509,2480324127,17462906943
2022-01-26,communication,5313982,31078515
2022-01-26,conn,21579677133,65593631390
2022-01-26,dce_rpc,132179,594029
2022-01-26,dhcp,2233,9687
2022-01-26,dnp3,53409,612335
2022-01-26,dns,2303393149,13374909199
2022-01-26,dpd,2063637,8472458
2022-01-26,files,2388200486,9837699721
2022-01-26,ftp,4619262,47293146
2022-01-26,http,788838360,3245268427
2022-01-26,irc,7051,15770
2022-01-26,kerberos,602761,2334323
2022-01-26,loaded_scripts,10735,103856
2022-01-26,modbus,937702,10600227
2022-01-26,mysql,3133034,12499856
2022-01-26,notice,1959666,12599672
2022-01-26,packet_filter,657,856
2022-01-26,pe,142174,797069
2022-01-26,radius,501112,2134892
2022-01-26,rdp,50803534,221712688
2022-01-26,reporter,5149,31930
2022-01-26,rfb,6411706,25325049
2022-01-26,sip,175040055,1299251254
2022-01-26,smtp,4937222,32553006
2022-01-26,snmp,33673536,114796009
2022-01-26,socks,39738,133517
2022-01-26,software,6067892,39367219
2022-01-26,ssh,42451826,214423633
2022-01-26,ssl,3234335036,12217475184
2022-01-26,stderr,3192,20071
2022-01-26,stdout,1296,2256
2022-01-26,syslog,24847223,341248045
2022-01-26,traceroute,369113,1513761
2022-01-26,tunnel,46038738,171854112
2022-01-26,weird,2531236713,9348517244
2022-01-26,x509,2548262166,17988925905
2022-01-27,communication,5280000,31067107
2022-01-27,conn,20585983463,62193531209
2022-01-27,dce_rpc,135777,617216
2022-01-27,dhcp,4539,14637
2022-01-27,dnp3,53757,617835
2022-01-27,dns,2215497421,11320651260
2022-01-27,dpd,2687257,11346384
2022-01-27,files,2380396453,9730673438
2022-01-27,ftp,2029498,17135636
2022-01-27,http,836493330,3404457163
2022-01-27,irc,9477,20623
2022-01-27,kerberos,887035,3424958
2022-01-27,loaded_scripts,10735,103856
2022-01-27,modbus,949664,10765455
2022-01-27,mysql,2014395,7755572
2022-01-27,notice,2051626,13294147
2022-01-27,packet_filter,657,856
2022-01-27,pe,206635,1147207
2022-01-27,radius,478638,2041390
2022-01-27,rdp,51558372,225732254
2022-01-27,reporter,5120,31763
2022-01-27,rfb,8923264,35909069
2022-01-27,sip,97280871,671610272
2022-01-27,smtp,5469411,38334830
2022-01-27,snmp,13527226,45780259
2022-01-27,socks,96771,429603
2022-01-27,software,6050787,39725549
2022-01-27,ssh,42646930,213330443
2022-01-27,ssl,3156856443,11832351654
2022-01-27,stderr,3191,20071
2022-01-27,stdout,1296,2256
2022-01-27,syslog,23048867,311220130
2022-01-27,traceroute,361417,1472255
2022-01-27,tunnel,46726848,173858563
2022-01-27,weird,2489069847,9188390988
2022-01-27,x509,2501152917,17596953279
2022-01-28,communication,5310079,31069730
2022-01-28,conn,21371027781,65914913950
2022-01-28,dce_rpc,164630,773596
2022-01-28,dhcp,3993,12908
2022-01-28,dnp3,53835,629427
2022-01-28,dns,2120873174,11655676284
2022-01-28,dpd,2383684,9874701
2022-01-28,files,2521434884,10596959235
2022-01-28,ftp,1989542,18509542
2022-01-28,http,748839423,3106766284
2022-01-28,irc,10999,25089
2022-01-28,kerberos,646931,2535519
2022-01-28,loaded_scripts,10734,103856
2022-01-28,modbus,973296,11119316
2022-01-28,mysql,3678,11596
2022-01-28,notice,2091946,13460325
2022-01-28,packet_filter,657,856
2022-01-28,pe,315427,1240940
2022-01-28,radius,547158,2455023
2022-01-28,rdp,50100439,218231112
2022-01-28,reporter,5213,33346
2022-01-28,rfb,7037695,28420206
2022-01-28,sip,122045622,857087103
2022-01-28,smtp,3191643,20623093
2022-01-28,snmp,12720792,42935370
2022-01-28,socks,88846,406816
2022-01-28,software,5695959,37099699
2022-01-28,ssh,42531234,219293489
2022-01-28,ssl,3142438212,12087564660
2022-01-28,stderr,3528,21879
2022-01-28,stdout,1404,2444
2022-01-28,syslog,22305833,305782276
2022-01-28,traceroute,381806,1581038
2022-01-28,tunnel,48744514,180972236
2022-01-28,weird,2322298328,8493363560
2022-01-28,x509,2756802532,20186088842
2022-01-29,communication,5379621,30988300
2022-01-29,conn,21519718951,69636912443
2022-01-29,dce_rpc,179434,870333
2022-01-29,dhcp,4229,11461
2022-01-29,dnp3,56611,656396
2022-01-29,dns,1862328734,12317753526
2022-01-29,dpd,2334294,9624613
2022-01-29,files,2489328502,10881437485
2022-01-29,ftp,1884256,16929569
2022-01-29,http,641646224,2760509983
2022-01-29,irc,13391,32499
2022-01-29,kerberos,567703,2268100
2022-01-29,loaded_scripts,10726,103856
2022-01-29,modbus,1003433,11589472
2022-01-29,mysql,1455,3303
2022-01-29,notice,2211621,14398848
2022-01-29,packet_filter,655,856
2022-01-29,pe,143592,847519
2022-01-29,radius,459927,2045164
2022-01-29,rdp,28568786,123618095
2022-01-29,reporter,5606,35508
2022-01-29,rfb,8063450,32268033
2022-01-29,sip,107161853,768722485
2022-01-29,smtp,3331594,21913932
2022-01-29,snmp,19822378,68681044
2022-01-29,socks,75496,340914
2022-01-29,software,4548255,28888663
2022-01-29,ssh,45990384,246924122
2022-01-29,ssl,2544553609,10480834886
2022-01-29,stderr,3189,20070
2022-01-29,stdout,1296,2256
2022-01-29,syslog,24377624,359488408
2022-01-29,traceroute,364187,1508430
2022-01-29,tunnel,52552237,195717387
2022-01-29,weird,1686558624,5979225146
2022-01-29,x509,2881288504,21261927021
2022-01-30,communication,5422470,31349123
2022-01-30,conn,26468783597,87969881692
2022-01-30,dce_rpc,167387,811751
2022-01-30,dhcp,4339,10694
2022-01-30,dnp3,55808,653543
2022-01-30,dns,2367002308,21946801823
2022-01-30,dpd,2401417,10007029
2022-01-30,files,2548944923,11216936519
2022-01-30,ftp,1619835,15373861
2022-01-30,http,659474658,2901102752
2022-01-30,irc,10592,25476
2022-01-30,kerberos,617602,2437409
2022-01-30,loaded_scripts,10730,103856
2022-01-30,modbus,999558,11542944
2022-01-30,mysql,4505,20959
2022-01-30,notice,2133308,13870220
2022-01-30,packet_filter,654,856
2022-01-30,pe,128633,703526
2022-01-30,radius,419979,1832701
2022-01-30,rdp,17327721,74456592
2022-01-30,reporter,10899,98750
2022-01-30,rfb,8820659,36123556
2022-01-30,sip,122368419,880729476
2022-01-30,smtp,3028632,19897807
2022-01-30,snmp,24965157,84816227
2022-01-30,socks,20530,66941
2022-01-30,software,4480260,29249708
2022-01-30,ssh,44934292,237539361
2022-01-30,ssl,2639098539,10850733494
2022-01-30,stderr,3420,21675
2022-01-30,stdout,1404,2444
2022-01-30,syslog,22866650,329112939
2022-01-30,traceroute,381803,1590005
2022-01-30,tunnel,52232453,194154565
2022-01-30,weird,1814498914,6494788282
2022-01-30,x509,2896722317,21410745459
2022-01-31,communication,5319094,31033743
2022-01-31,conn,33996380738,111004450101
2022-01-31,dce_rpc,130141,591717
2022-01-31,dhcp,2301,6637
2022-01-31,dnp3,53842,616320
2022-01-31,dns,2689360630,17235394697
2022-01-31,dpd,1757049,7100282
2022-01-31,files,2153238560,8871634312
2022-01-31,ftp,4548832,38512965
2022-01-31,http,729485787,2967450692
2022-01-31,irc,8928,19976
2022-01-31,kerberos,895754,3402665
2022-01-31,loaded_scripts,10729,103856
2022-01-31,modbus,953551,10818965
2022-01-31,mysql,1418,4017
2022-01-31,notice,2110129,13644086
2022-01-31,packet_filter,654,856
2022-01-31,pe,90057,469002
2022-01-31,radius,533983,2373240
2022-01-31,rdp,14489163,61604062
2022-01-31,reporter,5514,32715
2022-01-31,rfb,9035050,36320421
2022-01-31,sip,126340136,894764734
2022-01-31,smtp,3265246,20207537
2022-01-31,snmp,20559124,70285898
2022-01-31,socks,98953,445613
2022-01-31,software,5701985,37847345
2022-01-31,ssh,40782599,204948167
2022-01-31,ssl,3013596320,11306466856
2022-01-31,stderr,3185,20071
2022-01-31,stdout,1296,2256
2022-01-31,syslog,18914636,248650789
2022-01-31,traceroute,397720,1663369
2022-01-31,tunnel,48266174,179969973
2022-01-31,weird,2465457410,9239449796
2022-01-31,x509,2328765008,16563276312
2022-02-01,communication,5357732,31033736
2022-02-01,conn,33755692574,109115975328
2022-02-01,dce_rpc,119175,518200
2022-02-01,dhcp,1923,6918
2022-02-01,dnp3,54173,607452
2022-02-01,dns,2883770250,18272156632
2022-02-01,dpd,1569425,6248016
2022-02-01,files,1990771969,8221708537
2022-02-01,ftp,3653060,32058261
2022-02-01,http,715539933,2932333531
2022-02-01,irc,5415,10459
2022-02-01,kerberos,670451,2572211
2022-02-01,loaded_scripts,10730,103856
2022-02-01,modbus,943535,10678215
2022-02-01,mysql,3181,8362
2022-02-01,notice,2139453,13849366
2022-02-01,packet_filter,651,856
2022-02-01,pe,122997,689852
2022-02-01,radius,547453,2501235
2022-02-01,rdp,13471906,57237224
2022-02-01,reporter,5132,31143
2022-02-01,rfb,3148440,12361117
2022-02-01,sip,92035662,613099351
2022-02-01,smtp,2971503,18829284
2022-02-01,snmp,24609603,84839936
2022-02-01,socks,48056,194272
2022-02-01,software,5934419,39299226
2022-02-01,ssh,37362329,184648684
2022-02-01,ssl,2936977920,10849482622
2022-02-01,stderr,3525,21879
2022-02-01,stdout,1404,2444
2022-02-01,syslog,19646268,254827761
2022-02-01,traceroute,400481,1669790
2022-02-01,tunnel,47765327,178162157
2022-02-01,weird,2421497313,9206263906
2022-02-01,x509,2137457984,15184611630
2022-02-02,communication,5373090,31031441
2022-02-02,conn,33029182622,106414274200
2022-02-02,dce_rpc,129005,551962
2022-02-02,dhcp,5079,13292
2022-02-02,dnp3,53510,601453
2022-02-02,dns,2752776370,16976387285
2022-02-02,dpd,1668643,6709654
2022-02-02,files,1876294554,7640628476
2022-02-02,ftp,2542361,21060042
2022-02-02,http,735543216,2995676461
2022-02-02,irc,6364,14848
2022-02-02,kerberos,619210,2374172
2022-02-02,loaded_scripts,10724,103856
2022-02-02,modbus,944663,10672432
2022-02-02,mysql,13883,33340
2022-02-02,notice,2080463,13488104
2022-02-02,packet_filter,643,856
2022-02-02,pe,135820,758526
2022-02-02,radius,542594,2399203
2022-02-02,rdp,10571074,45001170
2022-02-02,reporter,5272,33319
2022-02-02,rfb,4207617,16806800
2022-02-02,sip,112804718,787021017
2022-02-02,smtp,2995194,18395029
2022-02-02,snmp,21492398,72439696
2022-02-02,socks,83659,354654
2022-02-02,software,5931967,39357560
2022-02-02,ssh,37348425,185702627
2022-02-02,ssl,2918232822,10792076360
2022-02-02,stderr,3193,20071
2022-02-02,stdout,1296,2256
2022-02-02,syslog,18945730,243061282
2022-02-02,traceroute,401256,1671529
2022-02-02,tunnel,47083759,175257248
2022-02-02,weird,2371559703,9076197425
2022-02-02,x509,1961586935,13829341216
2022-02-03,communication,5358360,31030647
2022-02-03,conn,37548406825,124271566676
2022-02-03,dce_rpc,151064,679231
2022-02-03,dhcp,2796,12991
2022-02-03,dnp3,54325,607851
2022-02-03,dns,2772735819,17135466476
2022-02-03,dpd,1635928,6532542
2022-02-03,files,2017574322,8272968708
2022-02-03,ftp,1403936,13055948
2022-02-03,http,758989351,3105316408
2022-02-03,irc,6819,14907
2022-02-03,kerberos,534346,2125697
2022-02-03,loaded_scripts,10729,103856
2022-02-03,modbus,952693,10795516
2022-02-03,mysql,3010,6659
2022-02-03,notice,2108842,13632967
2022-02-03,packet_filter,651,856
2022-02-03,pe,164139,936081
2022-02-03,radius,577267,2546048
2022-02-03,rdp,9493172,40362412
2022-02-03,reporter,4484,26577
2022-02-03,rfb,2448187,9698872
2022-02-03,sip,100827308,700543918
2022-02-03,smtp,4251655,27328432
2022-02-03,snmp,17959317,61462141
2022-02-03,socks,119441,529940
2022-02-03,software,6151415,40454112
2022-02-03,ssh,38473826,187859203
2022-02-03,ssl,3018288198,11232936550
2022-02-03,stderr,3196,20071
2022-02-03,stdout,1296,2256
2022-02-03,syslog,19948798,261224970
2022-02-03,traceroute,413593,1727957
2022-02-03,tunnel,46321349,172262575
2022-02-03,weird,2413422941,9203409518
2022-02-03,x509,2159886661,15615559560
2022-02-04,communication,5329952,31039080
2022-02-04,conn,33451046299,110063216560
2022-02-04,dce_rpc,139171,635938
2022-02-04,dhcp,2599,8707
2022-02-04,dnp3,55201,617736
2022-02-04,dns,2631293452,17023886984
2022-02-04,dpd,1890509,7577240
2022-02-04,files,2263753284,9453623333
2022-02-04,ftp,1639806,17119597
2022-02-04,http,734642716,3048663279
2022-02-04,irc,8882,22552
2022-02-04,kerberos,647740,2511350
2022-02-04,loaded_scripts,10734,103856
2022-02-04,modbus,942590,10710056
2022-02-04,mysql,2050,3784
2022-02-04,notice,2215677,14322254
2022-02-04,packet_filter,654,856
2022-02-04,pe,198441,942046
2022-02-04,radius,900729,3674215
2022-02-04,rdp,7131611,30788910
2022-02-04,reporter,5497,32387
2022-02-04,rfb,4075650,16324658
2022-02-04,sip,120093015,848071043
2022-02-04,smtp,4944168,32986262
2022-02-04,snmp,20143502,69531043
2022-02-04,socks,107766,476192
2022-02-04,software,5935890,39203352
2022-02-04,ssh,34252247,171665554
2022-02-04,ssl,2987453408,11432055636
2022-02-04,stderr,3525,21879
2022-02-04,stdout,1404,2444
2022-02-04,syslog,21146908,284942504
2022-02-04,traceroute,384028,1613645
2022-02-04,tunnel,46916774,175014663
2022-02-04,weird,2266357923,8525779127
2022-02-04,x509,2507318164,18361057926
2022-02-05,communication,5338696,30986228
2022-02-05,conn,30083604697,100525864653
2022-02-05,dce_rpc,181090,869121
2022-02-05,dhcp,3953,9589
2022-02-05,dnp3,57568,658971
2022-02-05,dns,2420801229,22124667632
2022-02-05,dpd,2241414,9174251
2022-02-05,files,2455488032,10603952046
2022-02-05,ftp,1542675,15910385
2022-02-05,http,665204298,2914237169
2022-02-05,irc,10662,28780
2022-02-05,kerberos,670881,2596111
2022-02-05,loaded_scripts,10729,103856
2022-02-05,modbus,1001455,11573528
2022-02-05,mysql,11418,35060
2022-02-05,notice,2372091,15603608
2022-02-05,packet_filter,651,856
2022-02-05,pe,144784,829861
2022-02-05,radius,846534,3205935
2022-02-05,rdp,10885011,47227940
2022-02-05,reporter,14079,188290
2022-02-05,rfb,8163104,33375323
2022-02-05,sip,142814227,1043054186
2022-02-05,smtp,5521588,37445378
2022-02-05,snmp,15712716,55596251
2022-02-05,socks,39226,138355
2022-02-05,software,4750015,30889522
2022-02-05,ssh,37621846,202702278
2022-02-05,ssl,2556259999,10543189488
2022-02-05,stderr,3524,21879
2022-02-05,stdout,1404,2444
2022-02-05,syslog,22329871,320914893
2022-02-05,traceroute,377740,1582572
2022-02-05,tunnel,49760418,185595443
2022-02-05,weird,1726321738,6251521243
2022-02-05,x509,2887402903,21031439918
2022-02-06,communication,5401443,30996844
2022-02-06,conn,30207525165,100442337795
2022-02-06,dce_rpc,173728,859180
2022-02-06,dhcp,5440,13533
2022-02-06,dnp3,56819,651820
2022-02-06,dns,2870890590,31399113185
2022-02-06,dpd,2027019,8229742
2022-02-06,files,2364336734,10121009747
2022-02-06,ftp,2064011,17473381
2022-02-06,http,663486644,2813295307
2022-02-06,irc,5740,12214
2022-02-06,kerberos,681288,2638762
2022-02-06,loaded_scripts,10731,103856
2022-02-06,modbus,997323,11507232
2022-02-06,mysql,4610,11584
2022-02-06,notice,2267742,14803472
2022-02-06,packet_filter,649,856
2022-02-06,pe,118374,653372
2022-02-06,radius,798734,2883856
2022-02-06,rdp,10726772,46132981
2022-02-06,reporter,5689,38172
2022-02-06,rfb,5454136,21954007
2022-02-06,sip,156705026,1168767303
2022-02-06,smtp,3174044,20667164
2022-02-06,snmp,25992384,89037960
2022-02-06,socks,63873,249669
2022-02-06,software,4760792,31106206
2022-02-06,ssh,53023988,283387496
